Hike_ID,ascent,descent,difficulty,high,latitude,length,location,longitude,low,name,starVotes,stars,summary,url
1085,4827,-252,blueBlack,5949,47.7837,11.5,"Quilcene, Washington",-122.9657,1264,Upper Big Quilcene River Trail,7,4.3,Needs Adoption,https://www.hikingproject.com/trail/7002007/upper-big-quilcene-river-trail
1086,1286,0,blueBlack,5464,47.8533,1.6,"Quilcene, Washington",-123.0964,4179,Tull Canyon Trail #847,2,3.5,A short but fairly steep trail leading to a B-17 crash site and beyond.,https://www.hikingproject.com/trail/7010370/tull-canyon-trail-847
1087,2598,-4467,black,5005,47.7815,7.7,"Quilcene, Washington",-123.0523,552,Tunnel Creek Trail,2,3.5,Needs Adoption,https://www.hikingproject.com/trail/7001995/tunnel-creek-trail
1088,2187,-2185,blueBlack,2798,47.7731,7.9,"Quilcene, Washington",-122.9165,761,Mount Walker Loop,6,4.7,This loop functions as a pleasant workout that rewards you with great views from the summit of Mount Walker.,https://www.hikingproject.com/trail/7030833/mount-walker-loop
1089,1896,0,blueBlack,2798,47.776,2.1,"Quilcene, Washington",-122.9141,901,Mt. Walker Trail #894,5,4.2,"This is the shortest way to go up to the summit of Mt. Walker, but not the easiest.",https://www.hikingproject.com/trail/7032706/mt-walker-trail-894
1090,1880,-13,blue,2597,47.7723,2.5,"Quilcene, Washington",-122.9171,730,Elbo Creek Trail,2,3.0,The Elbo CreekTrail is a nice winter alternative to Mt. Walker when all the higher trailheads are snow bound.,https://www.hikingproject.com/trail/7001992/elbo-creek-trail
1091,110,-109,green,166,47.7079,1.8,"Suquamish, Washington",-122.5473,71,The Bloedel Reserve,3,4.3,Gorgeous landscaping and old-growth PNW forest awaits you at the Bloedel Reserve.,https://www.hikingproject.com/trail/7043731/the-bloedel-reserve
1092,435,-426,blue,468,47.8399,4.7,"Lofall, Washington",-122.5874,56,Pope Service Road 1000,2,4.0,"A doubletrack, service road that allows access from the east side of the park.",https://www.hikingproject.com/trail/7014468/pope-service-road-1000
1093,281,-223,blue,268,47.7846,2.7,"Kingston, Washington",-122.545,67,Spine Line Trail,1,4.0,Needs Summary,https://www.hikingproject.com/trail/7072851/spine-line-trail
1094,167,-61,greenBlue,296,47.7815,1.0,"Kingston, Washington",-122.5237,133,Beaver Ridge Loop,1,3.0,Needs Summary,https://www.hikingproject.com/trail/7072853/beaver-ridge-loop
1095,114,-106,greenBlue,155,47.6922,1.1,"Suquamish, Washington",-122.5296,63,Hidden Cove Main Trail,1,3.0,A nice and easy forested trail in northern Bainbridge Island.,https://www.hikingproject.com/trail/7072292/hidden-cove-main-trail
1096,333,-343,greenBlue,190,47.7128,2.1,"Shoreline, Washington",-122.3786,19,Carkeek Park,10,4.0,"An easy, pleasant loop through lush forest in Carkeek Park.",https://www.hikingproject.com/trail/7023820/carkeek-park
1097,25,-25,green,177,47.6808,2.9,"Seattle, Washington",-122.3291,164,Green Lake Trail,7,4.1,"An easy gravel hike around a popular lake. You'll see ducks, families, and exercisers of all kinds.",https://www.hikingproject.com/trail/7022885/green-lake-trail
1098,205,0,greenBlue,231,47.7117,1.1,"Shoreline, Washington",-122.3766,26,Piper's Creek Trail,4,2.8,An easy route along Piper's Creek through Carkeek Park.,https://www.hikingproject.com/trail/7023756/pipers-creek-trail
1099,700,-700,blue,483,47.7344,3.4,"Kenmore, Washington",-122.2569,32,Saint Edward State Park - Outer Loop,8,3.9,This great hike travels through undeveloped second-growth forest and along Lake Washington.,https://www.hikingproject.com/trail/7047820/saint-edward-state-park-outer-loop
1100,9,-8,green,28,47.6852,1.1,"Kirkland, Washington",-122.2487,21,Beach Walk,3,4.0,A nice stroll along Lake Washington.,https://www.hikingproject.com/trail/7044759/beach-walk
1101,2753,-2598,blue,747,47.7744,30.1,"Bothell, Washington",-122.2774,30,Tolt Pipeline Trail,3,3.0,"As the name implies, this trail is mainly made up of doubletrack along the Tolt Pipeline.",https://www.hikingproject.com/trail/7002026/tolt-pipeline-trail
1102,169,-168,greenBlue,541,47.7244,1.3,"Inglewood-Finn Hill, Washington",-122.2447,423,Main Loop,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7076814/main-loop
1103,1375,-1375,greenBlue,695,47.8613,9.8,"Cathcart, Washington",-122.0587,45,Lord Hill,7,3.4,A great loop exploring the trails of Lord Hill Regional Park.,https://www.hikingproject.com/trail/7024719/lord-hill
1104,388,-260,greenBlue,302,47.6871,4.1,"Redmond, Washington",-122.1472,28,Puget Power Powerline Trail,2,3.0,A singletrack hill climb that can be linked to Powerline Trail via a few roads.,https://www.hikingproject.com/trail/7036464/puget-power-powerline-trail
1105,223,-160,greenBlue,524,47.776,1.5,"Cottage Lake, Washington",-122.0807,414,Southern Traverse,2,3.0,Enjoy the largest climb in the park on this trail!,https://www.hikingproject.com/trail/7013252/southern-traverse
1106,21,-398,greenBlue,438,47.845,1.0,"Cathcart, Washington",-122.0521,62,River Trail,2,3.0,A nice singletrack that brings you down to the Snohomish River.,https://www.hikingproject.com/trail/7025959/river-trail
1107,199,-203,green,240,47.7163,3.0,"Cottage Lake, Washington",-122.0745,102,Tuscany Loop,1,3.0,Multi-use equestrian trail around a neighborhood.,https://www.hikingproject.com/trail/7053400/tuscany-loop
1108,65,-138,blueBlack,516,47.7809,1.4,"Maltby, Washington",-122.0944,411,Red Alder,1,3.0,A variable offshoot of Mainline Trail.,https://www.hikingproject.com/trail/7013261/red-alder
1109,97,-351,greenBlue,627,47.6978,1.5,"Union Hill-Novelty Hill, Washington",-122.0349,320,Powerline Trail,2,2.5,An open trail which cuts through the southern part of the Redmond Watershed Preserve.,https://www.hikingproject.com/trail/7025999/powerline-trail
1110,334,-214,greenBlue,507,47.7886,1.8,"Maltby, Washington",-122.0798,325,Mainline Trail,3,2.3,An easy trail that is mostly doubletrack.,https://www.hikingproject.com/trail/7013250/mainline-trail
1111,859,-860,greenBlue,678,47.6968,5.8,"Cottage Lake, Washington",-122.0514,364,Redmond Watershed Loop,10,4.0,A counter-clockwise route from the Watershed parking lot.,https://www.hikingproject.com/trail/7024603/redmond-watershed-loop
1112,217,-131,blue,680,47.8545,1.3,"Cathcart, Washington",-122.0482,520,North Temple Pond Loop,1,4.0,A great singletrack with pond views.,https://www.hikingproject.com/trail/7025937/north-temple-pond-loop
1113,150,-194,greenBlue,682,47.7035,1.5,"Union Hill-Novelty Hill, Washington",-122.0479,612,Siler's Mill Trail,3,3.3,Watch your step on this beautiful rock and root littered trail.,https://www.hikingproject.com/trail/7024650/silers-mill-trail
1114,255,-232,blue,244,47.8317,1.5,"Cathcart, Washington",-122.0441,29,River View Quarry Trail,2,3.0,A singletrack and dirt road from south entrance to the park.,https://www.hikingproject.com/trail/7025939/river-view-quarry-trail
1115,90,-214,greenBlue,613,47.8587,1.5,"Cathcart, Washington",-122.0553,436,Main Trail,1,3.0,This trail connects to lots of different smaller singletrack trails in the area.,https://www.hikingproject.com/trail/7025940/main-trail
1116,183,-226,greenBlue,593,47.6968,2.0,"Union Hill-Novelty Hill, Washington",-122.0514,427,Trillium Trail,2,2.5,"Trillium Trail is the I-5 of the Watershed, but it's also technical enough to represent a great hike.",https://www.hikingproject.com/trail/7025996/trillium-trail
1117,252,-466,blue,646,47.8626,1.9,"Cathcart, Washington",-122.046,233,Pipeline Trail,1,2.0,A wide open trail with lots of connecting trails.,https://www.hikingproject.com/trail/7025907/pipeline-trail
1118,146,-269,green,620,47.6945,2.2,"Union Hill-Novelty Hill, Washington",-122.0468,437,Pipeline Trail,1,2.0,A short connecting trail that takes you through the Redmond Watershed.,https://www.hikingproject.com/trail/7002033/pipeline-trail
1119,2155,-177,blueBlack,2642,47.8091,3.5,"Gold Bar, Washington",-121.5739,596,Lake Serene Trail #1068,45,4.5,A climb up the side up a mountain to secluded and beautiful Lake Serene.,https://www.hikingproject.com/trail/7018810/lake-serene-trail-1068
1120,833,0,greenBlue,1679,47.8083,1.1,"Gold Bar, Washington",-121.535,846,Heybrook Lookout Trail #1070,12,4.0,"A short, wooded hike with the beautiful goal of an 8-story fire lookout tower.",https://www.hikingproject.com/trail/7012358/heybrook-lookout-trail-1070
1121,252,-92,greenBlue,2476,47.7925,1.8,"Skykomish, Washington",-121.4593,2259,Barclay Lake,3,3.7,Needs Summary,https://www.hikingproject.com/trail/7064271/barclay-lake
1122,1211,-314,blue,1899,47.7893,4.0,"Skykomish, Washington",-121.5063,740,FS Road #6022,1,3.0,Needs Summary,https://www.hikingproject.com/trail/7080466/fs-road-6022
1123,2109,-171,blue,3034,47.7176,7.3,"Skykomish, Washington",-121.4072,992,Money Creek Road,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064965/money-creek-road
1124,640,-226,green,1407,47.7145,7.2,"Skykomish, Washington",-121.3451,974,Beckler River Road,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064203/beckler-river-road
1125,1444,-19,black,3915,47.7852,1.9,"Skykomish, Washington",-121.4266,2471,Eagle Lake,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064571/eagle-lake
1126,411,-878,black,4375,47.7913,1.5,"Skykomish, Washington",-121.4101,3497,Paradise Meadows Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065237/paradise-meadows-trail
1127,235,-21,green,1329,47.6907,1.4,"Skykomish, Washington",-121.3956,1114,Miller River Rd.,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064983/miller-river-rd
1128,2133,-126,blueBlack,4801,47.7243,3.9,"Skykomish, Washington",-121.2668,2794,Beckler Peak Trail #1240,5,4.2,Needs Summary,https://www.hikingproject.com/trail/7051752/beckler-peak-trail-1240
1129,1820,-559,black,5416,47.7963,4.2,"Skykomish, Washington",-121.2617,3816,Johnson Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064857/johnson-ridge
1130,1335,-575,black,5548,47.8265,2.1,"Skykomish, Washington",-121.2769,4213,Evergreen Mountain Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064559/evergreen-mountain-trail
1131,25776,-24966,blue,6571,47.7462,127.2,"Skykomish, Washington",-121.0885,1548,PCT: Stevens Pass to Rainy Pass,1,5.0,Needs Adoption,https://www.hikingproject.com/trail/7009490/pct-stevens-pass-to-rainy-pass
1132,1125,-165,blue,3134,47.7108,8.4,"Skykomish, Washington",-121.1596,2149,Iron Goat Trail,4,4.3,The Iron Goat Trail is an 8-mile trail that runs along the old Great Northern Railway.,https://www.hikingproject.com/trail/7004472/iron-goat-trail
1133,3422,-626,black,5187,47.8275,7.3,"Skykomish, Washington",-121.2083,2073,Meadow Creek Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065063/meadow-creek-trail
1134,2186,-60,black,5272,47.7492,4.1,"Skykomish, Washington",-121.1924,3146,Kelley Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064867/kelley-creek
1135,1367,-1367,blue,5086,47.8023,6.3,"Skykomish, Washington",-121.0773,3992,Lake Valhalla,3,4.0,A beautiful forested hike up to a peaceful mountain lake.,https://www.hikingproject.com/trail/7054626/lake-valhalla
1136,2211,0,black,4476,47.707,2.9,"Skykomish, Washington",-121.1582,2265,Surprise Creek,2,3.5,Needs Summary,https://www.hikingproject.com/trail/7065594/surprise-creek
1137,1323,0,blue,5380,47.7474,1.6,"Skykomish, Washington",-121.0884,4057,Skyline Lake Trail,1,3.0,"A short, steep trail to a peaceful lake perched across from the Stevens Pass Resort.",https://www.hikingproject.com/trail/7012379/skyline-lake-trail
1138,692,-19,blue,4666,47.8023,1.2,"Skykomish, Washington",-121.0773,3992,Smithbrook Trail #1590,1,3.0,Needs Summary,https://www.hikingproject.com/trail/7054780/smithbrook-trail-1590
1139,2185,-564,blue,4708,47.771,8.1,"Leavenworth, Washington",-120.9259,2773,White Pine Creek Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065810/white-pine-creek-trail
1140,2294,-880,black,6192,47.691,4.1,"Skykomish, Washington",-121.0554,3931,Chain Lakes,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064534/chain-lakes
1141,1763,0,black,5554,47.8279,1.3,"Skykomish, Washington",-121.0297,3791,Lake Minotaur,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065012/lake-minotaur
1142,3637,-49,black,6623,47.8213,4.9,"Skykomish, Washington",-120.9955,3034,Snowy Creek Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065533/snowy-creek-trail
1143,1271,0,black,4380,47.7123,1.3,"Skykomish, Washington",-121.1094,3109,Tunnel Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065913/tunnel-creek
1144,1169,-56,black,4233,47.7715,1.6,"Skykomish, Washington",-121.0146,3096,Lanham Lake,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065045/lanham-lake
1145,675,-684,black,3826,47.784,1.3,"Skykomish, Washington",-121.0292,3142,Bygone Byways,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064290/bygone-byways
1146,6831,-1951,black,6847,47.8001,17.5,"Leavenworth, Washington",-120.7245,1966,Nason Ridge Trail #1583,1,5.0,"Earn some great views from this ridge-running, epic trail.",https://www.hikingproject.com/trail/7034584/nason-ridge-trail-1583
1147,3309,-286,black,6413,47.7095,6.2,"Leavenworth, Washington",-120.8317,3390,North Fork Chiwaukum Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065350/north-fork-chiwaukum-trail
1148,3002,0,black,6072,47.7776,1.8,"Skykomish, Washington",-120.9532,3071,Rock Mountain,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065414/rock-mountain
1149,308,-171,blueBlack,2277,47.8231,1.2,"Leavenworth, Washington",-120.8101,1980,Hidden Lake,1,3.0,Needs Summary,https://www.hikingproject.com/trail/7064715/hidden-lake
1150,206,-3363,black,5732,47.7507,4.5,"Leavenworth, Washington",-120.8867,2412,Lake Ethel,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064993/lake-ethel
1151,447,-47,blueBlack,5569,47.7351,1.0,"Leavenworth, Washington",-120.8688,5130,Loch Eileen Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065054/loch-eileen-trail
1152,932,-535,black,6015,47.7351,2.3,"Leavenworth, Washington",-120.8688,5130,Upper Roaring Creek Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065814/upper-roaring-creek-trail
1153,1239,0,black,5230,47.7922,1.3,"Leavenworth, Washington",-120.7943,3990,Round Mountain,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065602/round-mountain
1154,871,-663,black,5987,47.7351,3.0,"Leavenworth, Washington",-120.8688,5129,McCue Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064909/mccue-ridge
1155,3931,-17,black,5955,47.8379,3.7,"Leavenworth, Washington",-120.7984,2031,Dirty Face Trail #1500,1,4.0,"A hot, sunny hike with great views of the surrounding mountains at the top.",https://www.hikingproject.com/trail/7051673/dirty-face-trail-1500
1156,874,-1190,greenBlue,2852,47.9171,8.8,"Leavenworth, Washington",-120.7132,2204,Lower Chiwawa Orv,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064999/lower-chiwawa-orv
1157,2404,-443,greenBlue,6268,47.8441,12.2,"Leavenworth, Washington",-120.6027,4307,Mad River (upper),0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065007/mad-river-upper
1158,3026,-385,greenBlue,4297,47.7588,15.1,"Entiat, Washington",-120.4252,1656,Lower Mad River,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064918/lower-mad-river
1159,3100,-367,blueBlack,6315,47.8281,6.4,"Granite Falls, Washington",-120.5429,3419,Cougar Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064447/cougar-ridge
1160,3278,-261,black,6433,47.8279,5.8,"Granite Falls, Washington",-120.5423,3416,Billy Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064371/billy-creek
1161,3583,-287,black,6404,47.8142,5.7,"Granite Falls, Washington",-120.5014,3109,Billy Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064352/billy-ridge
1162,1302,-655,blue,3620,47.7432,5.9,"Entiat, Washington",-120.3369,2530,Steliko Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065555/steliko-ridge
1163,2651,-4,blueBlack,3830,47.8311,3.9,"Chelan, Washington",-120.0099,1183,Chelan Butte Trail,1,4.0,A constant grade brings you to a mountain top view.,https://www.hikingproject.com/trail/7054234/chelan-butte-trail
1164,3739,-3748,blueBlack,5331,47.9551,17.6,"Forks, Washington",-123.8357,1981,High Divide Loop,37,5.0,This loop is a superlative experience that you'll be eager to repeat.,https://www.hikingproject.com/trail/7002051/high-divide-loop
1165,420,-422,greenBlue,859,47.8612,9.9,"Forks, Washington",-123.9335,690,Hoh Rain Forest Out and Back,25,4.2,The luxuriant vegetation and silty blue waters in the Hoh River Valley do not disappoint.,https://www.hikingproject.com/trail/7002084/hoh-rain-forest-out-and-back
1166,158,-161,green,723,47.8605,1.4,"Forks, Washington",-123.9345,634,Hoh Rain Forest Loop,16,4.4,An enjoyable hike to learn about a temperate rainforest as you revel in its magnificence.,https://www.hikingproject.com/trail/7002081/hoh-rain-forest-loop
1167,538,-535,greenBlue,2106,47.9693,6.0,"Forks, Washington",-123.8637,1658,Lover's Lane Loop,12,3.8,This spectacular outing takes in two waterfalls and awe-inspiring old growth forest.,https://www.hikingproject.com/trail/7002050/lovers-lane-loop
